,movie_id,title,genre,release_year,runtime,rating,vote_count,director,cast,overview,gross,poster_link
1329,207703,Kingsman: The Secret Service,"['Crime', 'Comedy', 'Action', 'Adventure']",2015,129,7.6,16510,Matthew Vaughn,"['Taron Egerton', 'Colin Firth', 'Samuel L. Jackson', 'Mark Strong']",The story of a super-secret spy organization that recruits an unrefined but promising street kid into the agency's ultra-competitive training program just as a global threat emerges from a twisted tech genius.,333351546,/r6q9wZK5a2K51KFj4LWVID6Ja1r.jpg
1330,207768,I Spit on Your Grave 2,"['Thriller', 'Horror', 'Crime']",2013,100,6.29,1251,Steven R. Monroe,"['Jemma Dallender', 'Joe Absolom', 'Aleksandar Aleksiev', 'Yavor Baharov']","Broke, and in desperate need to update her portfolio, New York City model Katie calls a number from a tear-off flyer offering free photos. But this innocent attempt quickly turns into an unthinkable kidnapping nightmare where she's ripped away from everyone and everything she knows.",678604,/cy3zp7PA4JFq8bT0WwSi8uDlrbD.jpg
1331,207933,Stonehearst Asylum,"['Thriller', 'Mystery', 'Horror']",2014,112,6.847,1392,Brad Anderson,"['Kate Beckinsale', 'Jim Sturgess', 'David Thewlis', 'Brendan Gleeson']","An Oxford Medical School graduate takes a position at a mental institution and soon becomes obsessed with a female mental patient, but he has no idea of a recent and horrifying staffing change.",2478806,/fZxGCCQ0NAtraevqULJ84wSSjo0.jpg
1332,209112,Batman v Superman: Dawn of Justice,"['Action', 'Adventure', 'Fantasy']",2016,152,5.971,17790,Zack Snyder,"['Ben Affleck', 'Henry Cavill', 'Jesse Eisenberg', 'Gal Gadot']","Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",624362803,/5UsK3grJvtQrtzEgqNlDljJW96w.jpg
1333,209189,Life of Crime,"['Comedy', 'Crime']",2013,94,5.735,381,Daniel Schechter,"['Jennifer Aniston', 'John Hawkes', 'Yasiin Bey', 'Isla Fisher']",Two common criminals get more than they bargained for after kidnapping the wife of a corrupt real-estate developer who shows no interest in paying the $1 million dollar ransom for her safe return.,-11734548,/apO5xGmcEHpdIBc3Zreax7MXl2m.jpg
1334,211672,Minions,"['Family', 'Animation', 'Adventure', 'Comedy']",2015,91,6.4,10431,Kyle Balda,"['Sandra Bullock', 'Jon Hamm', 'Michael Keaton', 'Allison Janney']","Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.",1085457503,/dr02BdCNAUPVU07aOodwPYv6HCf.jpg
1335,212470,Monster High: 13 Wishes,"['Family', 'Fantasy', 'Animation']",2013,73,7.6,155,Steve Sacks,"['America Young', 'Jonquil Goode', 'Salli Saffioti', 'Kate Higgins']","It’s a new school year at Monster High™, and the little sister of Clawdeen Wolf™, Howleen, is determined to be more fangtastic than ever.  Her dream of popularity turns out to be easier than anyone imagined when she stumbles upon a genie named Gigi Grant™ who grants her not 3, but 13 Wishes!  But the ghouls quickly learn to be s-careful what you wish for because each wish comes with a dark side, and soon the student disem-body of Monster High™ is turned upside-down!  Join Frankie Stein™, Clawdeen Wolf™, Draculaura™ and the rest of their creeperiffic ghoulfriends as they journey deep inside the magic lantern to save the very soul of Monster High™… while flashing their killer style every step of the way!",0,/iYcB72K3dTn4xNIRWxUeyrLLpN.jpg
1336,214756,Ted 2,"['Comedy', 'Fantasy']",2015,115,6.306,7367,Seth MacFarlane,"['Mark Wahlberg', 'Seth MacFarlane', 'Amanda Seyfried', 'Jessica Barth']","Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.",147863606,/qMOt0uy1x49OBW0jzodgRM9waW0.jpg
1337,216015,Fifty Shades of Grey,"['Drama', 'Romance', 'Thriller']",2015,125,5.885,11642,Sam Taylor-Johnson,"['Dakota Johnson', 'Jamie Dornan', 'Jennifer Ehle', 'Eloise Mumford']","When college senior Anastasia Steele steps in for her sick roommate to interview prominent businessman Christian Grey for their campus paper, little does she realize the path her life will take. Christian, as enigmatic as he is rich and powerful, finds himself strangely drawn to Ana, and she to him. Though sexually inexperienced, Ana plunges headlong into an affair -- and learns that Christian's true sexual proclivities push the boundaries of pain and pleasure.",531000000,/63kGofUkt1Mx0SIL4XI4Z5AoSgt.jpg
1338,216282,Into the Storm,"['Action', 'Thriller']",2014,89,6.06,2000,Steven Quale,"['Richard Armitage', 'Sarah Wayne Callies', 'Matt Walsh', 'Max Deacon']","As a new day begins in the town of Silverton, its residents have little reason to believe it will be anything other than ordinary. Mother Nature, however has other plans. In the span of just a few hours, an unprecedented onslaught of powerful tornadoes ravages Silverton. Storm trackers predict that the worst is still to come, as terrified residents seek shelter, and professional storm-chasers run toward the danger, hoping to study the phenomenon close up and get a once-in-a-lifetime shot.",110600000,/wZcIj3Ygtla24SZ6ftZEL7TfWQx.jpg
1339,220289,Coherence,"['Thriller', 'Science Fiction']",2013,89,7.239,2848,James Ward Byrkit,"['Emily Baldoni', 'Maury Sterling', 'Nicholas Brendon', 'Lorene Scafaria']","On the night of an astronomical anomaly, eight friends at a dinner party experience a troubling chain of reality bending events.",89745,/ezUtb9m5DeLwL2gxi4gktzNCvQv.jpg
1340,222724,Crystal Lake Memories: The Complete History of Friday the 13th,['Documentary'],2013,400,7.872,98,Daniel Farrands,"['Emma Jacobs', 'Peter M. Bracke', 'Jennifer Banko', 'Kristi Angus']","Taking inspiration from Peter M. Bracke's definitive book of the same name, this seven-hour documentary dives into the making of all twelve Friday the 13th films, with all-new interviews from the cast and the crew.",0,/qp9aFykNAJ6qsCbyoGrCkjzkRDY.jpg
1341,222935,The Fault in Our Stars,"['Romance', 'Drama']",2014,133,7.597,11044,Josh Boone,"['Shailene Woodley', 'Ansel Elgort', 'Nat Wolff', 'Laura Dern']","Despite the tumor-shrinking medical miracle that has bought her a few years, Hazel has never been anything but terminal, her final chapter inscribed upon diagnosis. But when a patient named Augustus Waters suddenly appears at Cancer Kid Support Group, Hazel's story is about to be completely rewritten.",293166834,/ep7dF4QR4Mm39LI958V0XbwE0hK.jpg
1342,225886,Sex Tape,['Comedy'],2014,94,5.404,3999,Jake Kasdan,"['Cameron Diaz', 'Jason Segel', 'Rob Corddry', 'Ellie Kemper']","When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",86069509,/pFdS7SIdjcrYXtf141dabWVly9B.jpg
1343,227859,The Book of Daniel,"['Fantasy', 'Drama']",2013,88,7.0,69,Anna Zielinski,"['Robert Miano', 'Andrew Bongiorno', 'Lance Henriksen', 'Kevin McCorkle']","Taken into slavery after the fall of Jerusalem in 605 B.C., Daniel is forced to serve the most powerful king in the world, King Nebuchadnezzar. Faced with imminent death, Daniel proves himself a trusted Advisor and is placed among the king's wise men. Threatened by death at every turn Daniel never ceases to serve the king until he is forced to choose between serving the king or honoring God. With his life at stake, Daniel has nothing but his faith to stand between him and the lions' den.",0,/yk8xDUbvnJIElgnkW3YZ3eAwiLO.jpg
1344,227973,The Peanuts Movie,"['Comedy', 'Animation', 'Family']",2015,88,6.906,1604,Steve Martino,"['Noah Schnapp', 'Bill Melendez', ""Marleik 'Mar Mar' Walker"", 'Alex Garfin']","Snoopy embarks upon his greatest mission as he and his team take to the skies to pursue their arch-nemesis, while his best pal Charlie Brown begins his own epic quest.",147233113,/dZOcwqxurYhDyjmdnhYcGnn1agL.jpg
1345,228150,Fury,"['War', 'Drama', 'Action']",2014,135,7.536,11795,David Ayer,"['Brad Pitt', 'Shia LaBeouf', 'Logan Lerman', 'Michael Peña']","In the last months of World War II, as the Allies make their final push in the European theatre, a battle-hardened U.S. Army sergeant named 'Wardaddy' commands a Sherman tank called 'Fury' and its five-man crew on a deadly mission behind enemy lines. Outnumbered and outgunned, Wardaddy and his men face overwhelming odds in their heroic attempts to strike at the heart of Nazi Germany.",143817906,/pfte7wdMobMF4CVHuOxyu6oqeeA.jpg
1346,228165,The SpongeBob Movie: Sponge Out of Water,"['Family', 'Adventure', 'Comedy', 'Fantasy', 'Animation']",2015,93,6.085,2314,Paul Tibbitt,"['Tom Kenny', 'Bill Fagerbakke', 'Rodger Bumpass', 'Clancy Brown']","Burger Beard is a pirate who is in search of the final page of a magical book that makes any evil plan he writes in it come true, which happens to be the Krabby Patty secret formula. When the entire city of Bikini Bottom is put in danger, SpongeBob, Patrick, Mr. Krabs, Squidward, Sandy, and Plankton need to go on a quest that takes them to the surface. In order to get back the recipe and save their city, the gang must retrieve the book and transform themselves into superheroes.",237594032,/2WDmjUlSAPlA27i2OwEC7sRTFw3.jpg
1347,228205,The Longest Ride,"['Drama', 'Romance']",2015,128,7.616,3090,George Tillman Jr.,"['Britt Robertson', 'Scott Eastwood', 'Alan Alda', 'Jack Huston']",The lives of a young couple intertwine with a much older man as he reflects back on a lost love while he's trapped in an automobile crash.,29013281,/qdUVfvPBvT6cetDDM7rn8y2CNZE.jpg
1348,228326,The Book of Life,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",2014,95,7.538,2633,Jorge R. Gutierrez,"['Diego Luna', 'Channing Tatum', 'Zoe Saldaña', 'Christina Applegate']","The journey of Manolo, a young man who is torn between fulfilling the expectations of his family and following his heart. Before choosing which path to follow, he embarks on an incredible adventure that spans three fantastical worlds where he must face his greatest fears.",47437106,/aotTZos5KswgCryEzx2rlOjFsm1.jpg
1349,228967,The Interview,"['Action', 'Comedy']",2014,113,6.186,5691,Seth Rogen,"['James Franco', 'Seth Rogen', 'Lizzy Caplan', 'Randall Park']","Dave Skylark and his producer Aaron Rapaport run the celebrity tabloid show ""Skylark Tonight"". When they land an interview with a surprise fan, North Korean dictator Kim Jong-un, they are recruited by the CIA to turn their trip to Pyongyang into an assassination mission.",-31657368,/tIDC4xT65l7a8qbgg8GvwD5g8c5.jpg
1350,231001,All Hallows' Eve,['Horror'],2013,82,5.736,421,Damien Leone,"['Katie Maguire', 'Sydney Freihofer', 'Cole Mathewson', 'Mike Giannelli']","While watching two children on Halloween night, a babysitter finds an old VHS tape in the kids' trick or treat bag. The tape features three tales of terror, all linked together by a murderous clown.",0,/bSe8CBqK8HkbP6sqZWzcJfQV9Ci.jpg
1351,235260,Son of God,['Drama'],2014,138,6.866,295,Christopher Spencer,"['Roma Downey', 'Diogo Morgado', 'Louise Delamere', 'Darwin Shaw']","In the Holy Land, the Roman occupation has produced a cauldron of oppression, anxiety and excessive taxes levied upon the Jewish people. Fearing the wrath of Roman governor Pontius Pilate , Jewish high priest Caiaphas tries to keep control of his people. That control is threatened when Jesus arrives in Jerusalem, performing miracles and spreading messages of love and hope. Those who fear that Jesus will inspire a revolution decide that he must die.",45800064,/7xWa1p2qMn4rxGIvRDDebJrXMiI.jpg
1352,236399,Flowers in the Attic,"['Drama', 'Mystery', 'Thriller', 'TV Movie']",2014,90,6.7,357,Deborah Chow,"['Heather Graham', 'Ellen Burstyn', 'Kiernan Shipka', 'Mason Dye']","After the sudden death of their father, four children face cruel treatment from their ruthless grandmother.",0,/owzDkkxL2DogC2mq1fgIvrlDcux.jpg
1353,236751,Heaven Is for Real,['Drama'],2014,99,6.716,777,Randall Wallace,"['Greg Kinnear', 'Kelly Reilly', 'Connor Corum', 'Thomas Haden Church']","The true story of the 4-year old son of a small-town pastor who, during emergency surgery, slips from consciousness and enters heaven. When he awakes, he recounts his experiences on the other side.",89300000,/bYJhBhe6CPIHTl62kPfKfqicTaX.jpg
1354,238636,The Purge: Anarchy,"['Horror', 'Thriller']",2014,104,6.642,6324,James DeMonaco,"['Frank Grillo', 'Carmen Ejogo', 'Zach Gilford', 'Michael Kenneth Williams']","One night per year, the government sanctions a 12-hour period in which citizens can commit any crime they wish -- including murder -- without fear of punishment or imprisonment. Leo, a sergeant who lost his son, plans a vigilante mission of revenge during the mayhem. However, instead of a death-dealing avenger, he becomes the unexpected protector of four innocent strangers who desperately need his help if they are to survive the night.",102928365,/qwqHHZLZSUvMkAMQ47ymtfjEifY.jpg
1355,239563,St. Vincent,['Comedy'],2014,102,7.113,1860,Theodore Melfi,"['Bill Murray', 'Melissa McCarthy', 'Jaeden Martell', 'Naomi Watts']","A young boy whose parents just divorced finds an unlikely friend and mentor in the misanthropic, bawdy, hedonistic, war veteran who lives next door.",41837234,/1bb7MTHCIPhpKZFysDpxNaNrdMk.jpg
1356,239571,The Best of Me,"['Drama', 'Romance']",2014,117,7.474,2548,Michael Hoffman,"['Michelle Monaghan', 'James Marsden', 'Luke Bracey', 'Liana Liberato']",A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,9926213,/8QBWh2Iwf1iUfsu2NfCue2V1hpV.jpg
